name,path,split,family_id,archetype,heldout_compositional,variant_index,engagement_class,initial_min_cross_distance,terrain,formation,num_allies,num_enemies,ally_value,enemy_value,ally_value_ratio,difficulty_proxy,ally_composition,enemy_composition,sha256
r2_train_0092,configs/train/r2_train_0092.json,train,zealot_vs_zergling_02,zealot_vs_zergling,False,4,near,8.9268,SIMPLE,compact,2,7,200,175,1.1429,hard_winnable,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",8647d9bbc7de1925bc19482626c5e7f34abc6935b66426b6cc401bdba24f8e07
r2_train_0093,configs/train/r2_train_0093.json,train,zealot_vs_zergling_02,zealot_vs_zergling,False,5,near,8.9512,NARROW,compact,2,7,200,175,1.1429,hard_winnable,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",2aba77559f46d8742cdb37f5a478ef90d62b19078f1ba243e18538dd26d26072
r2_train_0094,configs/train/r2_train_0094.json,train,zealot_vs_zergling_02,zealot_vs_zergling,False,6,medium,12.628,SIMPLE,staggered,2,7,200,175,1.1429,hard_winnable,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",316f6a2fad7825e77a9ca5f2db20074d6de5a80f69bc88c93b21a32609299b0f
r2_train_0095,configs/train/r2_train_0095.json,train,zealot_vs_zergling_02,zealot_vs_zergling,False,7,medium,12.929,SIMPLE,type_split,2,7,200,175,1.1429,hard_winnable,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",51a3a5abc56eec56ddbb12443570f8cb20e2c823fb21cab6cd733c3e7411bd65
r2_train_0096,configs/train/r2_train_0096.json,train,zealot_vs_zergling_02,zealot_vs_zergling,False,8,far,17.1123,SIMPLE,compact,2,7,200,175,1.1429,hard_winnable,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",c1a9ffa8b9927eb8c8f2461591ab429a765815fae7483b0b0a63fe9917940e98
r2_train_0097,configs/train/r2_train_0097.json,train,zealot_vs_zergling_03,zealot_vs_zergling,False,1,immediate,5.4815,NARROW,split,3,9,300,225,1.3333,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",336756e3740576a30377ee8850c031a54b721229f93d13e92537e67215021759
r2_train_0098,configs/train/r2_train_0098.json,train,zealot_vs_zergling_03,zealot_vs_zergling,False,2,immediate,5.6009,SIMPLE,staggered,3,9,300,225,1.3333,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",5b4fbfde83176c4c35d0d711e01ed379af3a7d5d10bd9ad35f6d17fd7b713821
r2_train_0099,configs/train/r2_train_0099.json,train,zealot_vs_zergling_03,zealot_vs_zergling,False,3,near,9.0333,SIMPLE,type_split,3,9,300,225,1.3333,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",58d3e241209be5bfc8e5a8b793e8ae5092985dedbd24d4cc56dbb7ca8e6ae2b1
r2_train_0100,configs/train/r2_train_0100.json,train,zealot_vs_zergling_03,zealot_vs_zergling,False,4,near,8.996,SIMPLE,compact,3,9,300,225,1.3333,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",394f41a620a8823370ff89e866922125745c3d5393b8984e2b79f0e6bbe21bcf
r2_train_0101,configs/train/r2_train_0101.json,train,zealot_vs_zergling_03,zealot_vs_zergling,False,5,near,8.5901,SIMPLE,split,3,9,300,225,1.3333,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",c08d5560ee6e9cac3a38b87e423b9eb463ac8e65624e691b33ebaa11e72ff1b8
r2_train_0102,configs/train/r2_train_0102.json,train,zealot_vs_zergling_03,zealot_vs_zergling,False,6,medium,12.8023,OCTAGON,staggered,3,9,300,225,1.3333,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",396fc27f8f84073b411c9bc8a81685ba42e6da56e40690812756f35f7f50cc69
r2_train_0103,configs/train/r2_train_0103.json,train,zealot_vs_zergling_03,zealot_vs_zergling,False,7,medium,12.7097,SIMPLE,type_split,3,9,300,225,1.3333,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",b4269d4d14a2f07738b1dad6b49a867c1d8843a489cce02530dc7bb2db632e7d
r2_train_0104,configs/train/r2_train_0104.json,train,zealot_vs_zergling_03,zealot_vs_zergling,False,8,far,17.2123,SIMPLE,compact,3,9,300,225,1.3333,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",811094f868e8137edea5638fc1551e7c4bf43028dca316745ea5f306754f922b
r2_train_0105,configs/train/r2_train_0105.json,train,zealot_vs_zergling_04,zealot_vs_zergling,False,1,immediate,5.2802,SIMPLE,split,3,10,300,250,1.2,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 10}",6db34569b8cacc021639d87d6c1d51f5ab988769631c5bca8b9f92e17ee757ed
r2_train_0106,configs/train/r2_train_0106.json,train,zealot_vs_zergling_04,zealot_vs_zergling,False,2,immediate,5.4962,NARROW,staggered,3,10,300,250,1.2,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 10}",5635dae2e39650873c7a24d98e66b6223c501434bde5190f15b9e8bcad6e53d6
r2_train_0107,configs/train/r2_train_0107.json,train,zealot_vs_zergling_04,zealot_vs_zergling,False,3,near,9.0414,SIMPLE,type_split,3,10,300,250,1.2,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 10}",3c988793abaf22dca95cc05d05d31e3c8b2c08829d091bfa9354759f3f331f13
r2_train_0108,configs/train/r2_train_0108.json,train,zealot_vs_zergling_04,zealot_vs_zergling,False,4,near,8.9002,SIMPLE,compact,3,10,300,250,1.2,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 10}",a08a9320fdd0d93f91278978373d4b6371c92ea76efa233a835b6a28e065bdda
r2_train_0109,configs/train/r2_train_0109.json,train,zealot_vs_zergling_04,zealot_vs_zergling,False,5,near,8.7952,SIMPLE,split,3,10,300,250,1.2,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 10}",58dc62008a2caf0b8440b6b6a1536fa9d282bebe2939c23d2231fdf538c2b856
r2_train_0110,configs/train/r2_train_0110.json,train,zealot_vs_zergling_04,zealot_vs_zergling,False,6,medium,12.6694,SIMPLE,staggered,3,10,300,250,1.2,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 10}",923fc42e1f525f2abe8285fcfc1223faf2c5a22873db54e25459a2d38fcf26c9
r2_train_0111,configs/train/r2_train_0111.json,train,zealot_vs_zergling_04,zealot_vs_zergling,False,7,medium,12.8901,OCTAGON,type_split,3,10,300,250,1.2,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 10}",4bf69a863d239a8e41d9d1486e53afce08a537adedf721c7db033eef2679e67f
r2_train_0112,configs/train/r2_train_0112.json,train,zealot_vs_zergling_04,zealot_vs_zergling,False,8,far,16.9371,SIMPLE,compact,3,10,300,250,1.2,moderate,"{""ZEALOT"": 3}","{""ZERGLING"": 10}",1ae2d5344861af3b6e2d9d79f5b6a5f1bda3139103a33305f257ef5bb8efa9f8
r2_train_0113,configs/train/r2_train_0113.json,train,zealot_vs_zergling_05,zealot_vs_zergling,False,1,immediate,5.5048,SIMPLE,split,4,10,400,250,1.6,easy,"{""ZEALOT"": 4}","{""ZERGLING"": 10}",cd87f58f26b2bed53facc7ab1dab6d347424141fdbe4cd3411f3caae86098174
r2_train_0114,configs/train/r2_train_0114.json,train,zealot_vs_zergling_05,zealot_vs_zergling,False,2,immediate,5.6487,SIMPLE,staggered,4,10,400,250,1.6,easy,"{""ZEALOT"": 4}","{""ZERGLING"": 10}",38d43299f3456e736ae7384840c654378b2331bf0599c71244c97eb31841d15a
r2_train_0115,configs/train/r2_train_0115.json,train,zealot_vs_zergling_05,zealot_vs_zergling,False,3,near,8.6159,NARROW,compact,4,10,400,250,1.6,easy,"{""ZEALOT"": 4}","{""ZERGLING"": 10}",5070dab20b8af723816b5b10d501402b585610f00ea5e1690a071b73f58e0a2e
r2_train_0116,configs/train/r2_train_0116.json,train,zealot_vs_zergling_05,zealot_vs_zergling,False,4,near,9.0229,SIMPLE,compact,4,10,400,250,1.6,easy,"{""ZEALOT"": 4}","{""ZERGLING"": 10}",5a4a257d6bc417a1439f5df6d3df6be5444451a0d4f8faafe65e0654a3e1c8ff
r2_train_0117,configs/train/r2_train_0117.json,train,zealot_vs_zergling_05,zealot_vs_zergling,False,5,near,8.8429,SIMPLE,split,4,10,400,250,1.6,easy,"{""ZEALOT"": 4}","{""ZERGLING"": 10}",bd23f2446531d2eab0b5b95af9dad78e4d629b867349d1c12cf13a495d6a5d0d
r2_train_0118,configs/train/r2_train_0118.json,train,zealot_vs_zergling_05,zealot_vs_zergling,False,6,medium,12.7678,SIMPLE,staggered,4,10,400,250,1.6,easy,"{""ZEALOT"": 4}","{""ZERGLING"": 10}",b886d631ad3e03f6e0e33fb233e32b83eb353aeb59326bf7ed53cb6b687aab55
r2_train_0119,configs/train/r2_train_0119.json,train,zealot_vs_zergling_05,zealot_vs_zergling,False,7,medium,12.8572,SIMPLE,type_split,4,10,400,250,1.6,easy,"{""ZEALOT"": 4}","{""ZERGLING"": 10}",2891a33bdba3cc53e0d5404cdf959e7fa6c90338f2571ebd5ccf8313fd14eebe
r2_train_0120,configs/train/r2_train_0120.json,train,zealot_vs_zergling_05,zealot_vs_zergling,False,8,far,17.2391,SIMPLE,compact,4,10,400,250,1.6,easy,"{""ZEALOT"": 4}","{""ZERGLING"": 10}",07ccaaefcb7d04c6291da53dbb1d5e4ded8652c48e20df41aa3da08e1f8ab9f7
r2_train_0121,configs/train/r2_train_0121.json,train,stalker_vs_zealot_01,stalker_vs_zealot,False,1,immediate,5.5463,SIMPLE,split,2,2,250,200,1.25,moderate,"{""STALKER"": 2}","{""ZEALOT"": 2}",ad5188978518687ebbd75a85a6cb326538e9e4d70a0b7906163116ad1f675c06
r2_train_0122,configs/train/r2_train_0122.json,train,stalker_vs_zealot_01,stalker_vs_zealot,False,2,immediate,5.2936,SIMPLE,staggered,2,2,250,200,1.25,moderate,"{""STALKER"": 2}","{""ZEALOT"": 2}",a304d5f546fc2d442d77b39d28a920f2f589f018ad452b4c194c92bedbea7923
r2_train_0123,configs/train/r2_train_0123.json,train,stalker_vs_zealot_01,stalker_vs_zealot,False,3,near,8.558,SIMPLE,type_split,2,2,250,200,1.25,moderate,"{""STALKER"": 2}","{""ZEALOT"": 2}",b42166b7419dfb23690592b3804bf08988af62496321771411574fb372b362e2
r2_train_0124,configs/train/r2_train_0124.json,train,stalker_vs_zealot_01,stalker_vs_zealot,False,4,near,9.0333,NARROW,compact,2,2,250,200,1.25,moderate,"{""STALKER"": 2}","{""ZEALOT"": 2}",c538fffd3c2fed9aee44e1b78fa98646331e83958d5f96a236ed598f4fab05ef
r2_train_0125,configs/train/r2_train_0125.json,train,stalker_vs_zealot_01,stalker_vs_zealot,False,5,near,8.6129,SIMPLE,split,2,2,250,200,1.25,moderate,"{""STALKER"": 2}","{""ZEALOT"": 2}",65d41bf4cc30e7ab29d2d8daf7c7be2578c5fb366f7b6be6495f11dbaa25aec2
r2_train_0126,configs/train/r2_train_0126.json,train,stalker_vs_zealot_01,stalker_vs_zealot,False,6,medium,12.7298,SIMPLE,staggered,2,2,250,200,1.25,moderate,"{""STALKER"": 2}","{""ZEALOT"": 2}",bd274ef3fe4f23645e180261233809beac2845bc3abd7233d2a0ff5173ddf5a4
r2_train_0127,configs/train/r2_train_0127.json,train,stalker_vs_zealot_01,stalker_vs_zealot,False,7,medium,12.8493,SIMPLE,type_split,2,2,250,200,1.25,moderate,"{""STALKER"": 2}","{""ZEALOT"": 2}",d25caeb75d423e3c9c9b9cfd383fdcf6ced7e3b262d39f47fa10fd709628a7e3
r2_train_0128,configs/train/r2_train_0128.json,train,stalker_vs_zealot_01,stalker_vs_zealot,False,8,far,16.836,SIMPLE,compact,2,2,250,200,1.25,moderate,"{""STALKER"": 2}","{""ZEALOT"": 2}",685628e3085214822e555ed1c1728e69b384d3db0a262508403494be2410d112
r2_train_0129,configs/train/r2_train_0129.json,train,stalker_vs_zealot_02,stalker_vs_zealot,False,1,immediate,5.296,SIMPLE,split,3,3,375,300,1.25,moderate,"{""STALKER"": 3}","{""ZEALOT"": 3}",33fb9787e5637b0ab41fc11a8e756ef4b3451fc654999a831676d8a78a53cec2
r2_train_0130,configs/train/r2_train_0130.json,train,stalker_vs_zealot_02,stalker_vs_zealot,False,2,immediate,5.3472,SIMPLE,staggered,3,3,375,300,1.25,moderate,"{""STALKER"": 3}","{""ZEALOT"": 3}",a4d1fbc15b2203279a83e29d8cba94febfc3d886d7182bbb91a23f2ad0e66c64
r2_train_0131,configs/train/r2_train_0131.json,train,stalker_vs_zealot_02,stalker_vs_zealot,False,3,near,8.8827,SIMPLE,type_split,3,3,375,300,1.25,moderate,"{""STALKER"": 3}","{""ZEALOT"": 3}",f9efed866e0edf7c61ee5aade8ad6ec1b4a6febd276fbc63a2b2f43979510c43
r2_train_0132,configs/train/r2_train_0132.json,train,stalker_vs_zealot_02,stalker_vs_zealot,False,4,near,8.6759,SIMPLE,compact,3,3,375,300,1.25,moderate,"{""STALKER"": 3}","{""ZEALOT"": 3}",a7c0e2a097edde9a8c9323319632f57c6ed57cd85d2a60f8dade08cbbb9962d2
r2_train_0133,configs/train/r2_train_0133.json,train,stalker_vs_zealot_02,stalker_vs_zealot,False,5,near,8.8528,NARROW,split,3,3,375,300,1.25,moderate,"{""STALKER"": 3}","{""ZEALOT"": 3}",0daa30de86bf36db106fd13dd009e4ae0ccbe43275c28c458255c9be8296858f
r2_train_0134,configs/train/r2_train_0134.json,train,stalker_vs_zealot_02,stalker_vs_zealot,False,6,medium,12.6419,SIMPLE,staggered,3,3,375,300,1.25,moderate,"{""STALKER"": 3}","{""ZEALOT"": 3}",92b8785515bf1acc5f1b801ec27572862dbe31cb3bc2e0628a7f9022a772937b
r2_train_0135,configs/train/r2_train_0135.json,train,stalker_vs_zealot_02,stalker_vs_zealot,False,7,medium,12.7388,SIMPLE,type_split,3,3,375,300,1.25,moderate,"{""STALKER"": 3}","{""ZEALOT"": 3}",7965f7a02199614b069cb8450b3b39fe49a6c92938183c7442131576c6782dab
r2_train_0136,configs/train/r2_train_0136.json,train,stalker_vs_zealot_02,stalker_vs_zealot,False,8,far,17.0181,SIMPLE,compact,3,3,375,300,1.25,moderate,"{""STALKER"": 3}","{""ZEALOT"": 3}",e00f5f33cb2532386de2810152156b816d64f10c00962f659e7f570b3ff2485a
r2_train_0137,configs/train/r2_train_0137.json,train,stalker_vs_zealot_03,stalker_vs_zealot,False,1,immediate,5.1565,NARROW,compact,4,4,500,400,1.25,moderate,"{""STALKER"": 4}","{""ZEALOT"": 4}",5f18cde140214779a4b6ab67b94ada4d7c6f00b7f7e12450d77bafb48d05677e
r2_train_0138,configs/train/r2_train_0138.json,train,stalker_vs_zealot_03,stalker_vs_zealot,False,2,immediate,5.2301,SIMPLE,staggered,4,4,500,400,1.25,moderate,"{""STALKER"": 4}","{""ZEALOT"": 4}",fe2955b8dc4096f9352e245e47e921c7a891d78b276d11e4e34a6207e6bb8b89
r2_train_0139,configs/train/r2_train_0139.json,train,stalker_vs_zealot_03,stalker_vs_zealot,False,3,near,8.9691,SIMPLE,type_split,4,4,500,400,1.25,moderate,"{""STALKER"": 4}","{""ZEALOT"": 4}",6f5dceef321f53065cce79ca99851edf0da760fadc25ce4a46710e0f5e63bdfe
r2_train_0140,configs/train/r2_train_0140.json,train,stalker_vs_zealot_03,stalker_vs_zealot,False,4,near,8.7862,SIMPLE,compact,4,4,500,400,1.25,moderate,"{""STALKER"": 4}","{""ZEALOT"": 4}",2f36db9efb23a8f5bf0b675e378f8cf3861aee244ebd201e1f93e910639b3ae9
r2_train_0141,configs/train/r2_train_0141.json,train,stalker_vs_zealot_03,stalker_vs_zealot,False,5,near,8.5904,SIMPLE,split,4,4,500,400,1.25,moderate,"{""STALKER"": 4}","{""ZEALOT"": 4}",8be3c0b4cdeec17d0ba1883a61ff0054379368d352ce870ae48c1abe2f9f8b14
r2_train_0142,configs/train/r2_train_0142.json,train,stalker_vs_zealot_03,stalker_vs_zealot,False,6,medium,12.829,OCTAGON,staggered,4,4,500,400,1.25,moderate,"{""STALKER"": 4}","{""ZEALOT"": 4}",36fb56b9f5075e9df7620870ad449be34bf5a5d5851a52672d6a0f08a67b3dde
r2_train_0143,configs/train/r2_train_0143.json,train,stalker_vs_zealot_03,stalker_vs_zealot,False,7,medium,12.616,SIMPLE,type_split,4,4,500,400,1.25,moderate,"{""STALKER"": 4}","{""ZEALOT"": 4}",b8c2a978e585ea4b81ee1cf75bc2f667af02b1ba85bde7db24759a5d91594822
r2_train_0144,configs/train/r2_train_0144.json,train,stalker_vs_zealot_03,stalker_vs_zealot,False,8,far,16.8974,SIMPLE,compact,4,4,500,400,1.25,moderate,"{""STALKER"": 4}","{""ZEALOT"": 4}",4b339d30a209d64b42856efff12006f8049c23af399edba0a194022902699fd6
r2_train_0145,configs/train/r2_train_0145.json,train,stalker_vs_zealot_04,stalker_vs_zealot,False,1,immediate,5.3279,SIMPLE,split,5,5,625,500,1.25,moderate,"{""STALKER"": 5}","{""ZEALOT"": 5}",453bfdb2afcd303e75618d54de93eacaeb20fb75f210911d853f4be3bef0941a
r2_train_0146,configs/train/r2_train_0146.json,train,stalker_vs_zealot_04,stalker_vs_zealot,False,2,immediate,5.6299,NARROW,compact,5,5,625,500,1.25,moderate,"{""STALKER"": 5}","{""ZEALOT"": 5}",e43d0b612b1625d8b53836e5d5ac8eb3a99ce80c8274e8ac592acdc96b87fd72
r2_train_0147,configs/train/r2_train_0147.json,train,stalker_vs_zealot_04,stalker_vs_zealot,False,3,near,8.8029,SIMPLE,type_split,5,5,625,500,1.25,moderate,"{""STALKER"": 5}","{""ZEALOT"": 5}",837f604d555fa03e5f9144616e3218731b90a89789d9109da9537484e14ed450
r2_train_0148,configs/train/r2_train_0148.json,train,stalker_vs_zealot_04,stalker_vs_zealot,False,4,near,8.6759,SIMPLE,compact,5,5,625,500,1.25,moderate,"{""STALKER"": 5}","{""ZEALOT"": 5}",856e46d9db008b0101b56e8e41f384b9aa5302685bc93e47a217fd08a4cbc450
r2_train_0149,configs/train/r2_train_0149.json,train,stalker_vs_zealot_04,stalker_vs_zealot,False,5,near,8.6871,SIMPLE,split,5,5,625,500,1.25,moderate,"{""STALKER"": 5}","{""ZEALOT"": 5}",211086b0631be45978a10d631c1163326539f1becc03a30e9bb577fc1af02be6
r2_train_0150,configs/train/r2_train_0150.json,train,stalker_vs_zealot_04,stalker_vs_zealot,False,6,medium,12.9897,SIMPLE,staggered,5,5,625,500,1.25,moderate,"{""STALKER"": 5}","{""ZEALOT"": 5}",cd3f62f4869e23f441e69176a28493a4be81a35403914f2130ba6417249231df
r2_train_0151,configs/train/r2_train_0151.json,train,stalker_vs_zealot_04,stalker_vs_zealot,False,7,medium,12.6597,OCTAGON,type_split,5,5,625,500,1.25,moderate,"{""STALKER"": 5}","{""ZEALOT"": 5}",54c1cf98acae5dcba819e0d44748c010ef9206b87d190017801e91196b880c93
r2_train_0152,configs/train/r2_train_0152.json,train,stalker_vs_zealot_04,stalker_vs_zealot,False,8,far,16.7871,SIMPLE,compact,5,5,625,500,1.25,moderate,"{""STALKER"": 5}","{""ZEALOT"": 5}",831a9cade0edde894895d8300f20b21f466090f2278bab966f20e987738f5763
r2_train_0153,configs/train/r2_train_0153.json,train,stalker_vs_zealot_05,stalker_vs_zealot,False,1,immediate,5.3449,SIMPLE,split,6,6,750,600,1.25,moderate,"{""STALKER"": 6}","{""ZEALOT"": 6}",1cc4685532880d0775383c610ebc503c411ed725056b5bac5096f64b0fe8597b
r2_train_0154,configs/train/r2_train_0154.json,train,stalker_vs_zealot_05,stalker_vs_zealot,False,2,immediate,5.4475,SIMPLE,staggered,6,6,750,600,1.25,moderate,"{""STALKER"": 6}","{""ZEALOT"": 6}",8560943b282977aa98237f94c23b56abcf77bbaf365af0786471ad39a9a13d41
r2_train_0155,configs/train/r2_train_0155.json,train,stalker_vs_zealot_05,stalker_vs_zealot,False,3,near,8.6696,NARROW,compact,6,6,750,600,1.25,moderate,"{""STALKER"": 6}","{""ZEALOT"": 6}",0954a1192fe1c44373aeae563ac2160e8e3b83b558eb05e934b5195daee6011f
r2_train_0156,configs/train/r2_train_0156.json,train,stalker_vs_zealot_05,stalker_vs_zealot,False,4,near,8.8216,SIMPLE,compact,6,6,750,600,1.25,moderate,"{""STALKER"": 6}","{""ZEALOT"": 6}",687995b0c8b0beb90062cf18c34d115500d3a070ef75c4a548b12a5cd6abbe81
r2_train_0157,configs/train/r2_train_0157.json,train,stalker_vs_zealot_05,stalker_vs_zealot,False,5,near,8.5707,SIMPLE,split,6,6,750,600,1.25,moderate,"{""STALKER"": 6}","{""ZEALOT"": 6}",3198d9ca95d3bde96c3dd397e416d1eefe032f8249dce0ce653d3ce92deff06f
r2_train_0158,configs/train/r2_train_0158.json,train,stalker_vs_zealot_05,stalker_vs_zealot,False,6,medium,12.981,SIMPLE,staggered,6,6,750,600,1.25,moderate,"{""STALKER"": 6}","{""ZEALOT"": 6}",cf19acb74823f627bfdbd25b628fa7ce4e75ebe42403c5db4c18abb4dcf20b8b
r2_train_0159,configs/train/r2_train_0159.json,train,stalker_vs_zealot_05,stalker_vs_zealot,False,7,medium,12.669,SIMPLE,type_split,6,6,750,600,1.25,moderate,"{""STALKER"": 6}","{""ZEALOT"": 6}",7638f7922877d4cab7e8a033120596514cbcd1e8b7f6286bb35a21398b904ab2
r2_train_0160,configs/train/r2_train_0160.json,train,stalker_vs_zealot_05,stalker_vs_zealot,False,8,far,17.1914,SIMPLE,compact,6,6,750,600,1.25,moderate,"{""STALKER"": 6}","{""ZEALOT"": 6}",138a187de9723acf75929b4ed18e5d6e535194a58e821635b11e529598927521
r2_train_0161,configs/train/r2_train_0161.json,train,terran_vs_swarm_01,terran_vs_swarm,False,1,immediate,5.406,SIMPLE,split,3,5,200,150,1.3333,moderate,"{""MARAUDER"": 1, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 4}",e1f82350b5d658b077bdef2c8f929e2944215f097998cbcdfd592df9852cfcf2
r2_train_0162,configs/train/r2_train_0162.json,train,terran_vs_swarm_01,terran_vs_swarm,False,2,immediate,5.503,SIMPLE,staggered,3,5,200,150,1.3333,moderate,"{""MARAUDER"": 1, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 4}",b1f3092319ffce50ce5c3e32a52cfeba76dc1afdd6bdfcd19d2cffa40ce26cba
r2_train_0163,configs/train/r2_train_0163.json,train,terran_vs_swarm_01,terran_vs_swarm,False,3,near,8.6506,SIMPLE,type_split,3,5,200,150,1.3333,moderate,"{""MARAUDER"": 1, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 4}",3e48c091a57c7d54dbde0a3637dc72b2a0541274cae8d43fb662b5404e5d5c8d
r2_train_0164,configs/train/r2_train_0164.json,train,terran_vs_swarm_01,terran_vs_swarm,False,4,near,8.9701,NARROW,compact,3,5,200,150,1.3333,moderate,"{""MARAUDER"": 1, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 4}",a1c757a08f65fe49f131a468521dd3c8dae8d3fac6fef6c5afb444c50ea80dfd
r2_train_0165,configs/train/r2_train_0165.json,train,terran_vs_swarm_01,terran_vs_swarm,False,5,near,8.8308,SIMPLE,split,3,5,200,150,1.3333,moderate,"{""MARAUDER"": 1, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 4}",ce1ceb9eff64fc68d22137c459a908fc15003689ff233972b6f3cf3539c4dd78
r2_train_0166,configs/train/r2_train_0166.json,train,terran_vs_swarm_01,terran_vs_swarm,False,6,medium,12.8659,SIMPLE,staggered,3,5,200,150,1.3333,moderate,"{""MARAUDER"": 1, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 4}",84d75db83abe6edb02424d1067c2850b700498d5682dd880400054ee8f2c5288
r2_train_0167,configs/train/r2_train_0167.json,train,terran_vs_swarm_01,terran_vs_swarm,False,7,medium,12.8596,SIMPLE,type_split,3,5,200,150,1.3333,moderate,"{""MARAUDER"": 1, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 4}",738cf7bd2f53da75c070c4d84828683038d219897f807ea8382651445fbb0d6f
r2_train_0168,configs/train/r2_train_0168.json,train,terran_vs_swarm_01,terran_vs_swarm,False,8,far,17.2404,SIMPLE,compact,3,5,200,150,1.3333,moderate,"{""MARAUDER"": 1, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 4}",ffa4692f615c58cd5158958e72c233dc1c4217c81fa776147194eca4af7837e3
r2_train_0169,configs/train/r2_train_0169.json,train,terran_vs_swarm_02,terran_vs_swarm,False,1,immediate,5.1833,SIMPLE,split,4,7,300,200,1.5,easy,"{""MARAUDER"": 2, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 6}",995d3a0261b5cdfdd1939e3b232d7de2972f8fa931d5c176a985ca412ff46529
r2_train_0170,configs/train/r2_train_0170.json,train,terran_vs_swarm_02,terran_vs_swarm,False,2,immediate,5.2061,SIMPLE,staggered,4,7,300,200,1.5,easy,"{""MARAUDER"": 2, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 6}",ba9dabdfc454b0f07502d9097892ab0651271e69f02e40989ee3c34a0f8d9fd5
r2_train_0171,configs/train/r2_train_0171.json,train,terran_vs_swarm_02,terran_vs_swarm,False,3,near,8.8813,SIMPLE,type_split,4,7,300,200,1.5,easy,"{""MARAUDER"": 2, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 6}",7e077090f51b723d5c574557552445891a91135e42391cef77314708d26966d9
r2_train_0172,configs/train/r2_train_0172.json,train,terran_vs_swarm_02,terran_vs_swarm,False,4,near,8.6481,SIMPLE,compact,4,7,300,200,1.5,easy,"{""MARAUDER"": 2, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 6}",9b338fd9dbeeeb1f039c27c0e77d1c2645ce6253907e3993909bd08209446293
r2_train_0173,configs/train/r2_train_0173.json,train,terran_vs_swarm_02,terran_vs_swarm,False,5,near,8.7871,NARROW,compact,4,7,300,200,1.5,easy,"{""MARAUDER"": 2, ""MARINE"": 2}","{""BANELING"": 1, ""ZERGLING"": 6}",f395e29b789022a059b97efca512a57916dd499fab8705a57c991d6034d32fdf
