name,path,split,family_id,archetype,family_origin,heldout_compositional,variant_index,engagement_class,initial_min_cross_distance,terrain,formation,layout,num_allies,num_enemies,ally_value,enemy_value,ally_value_ratio,difficulty_proxy,static_difficulty_score,ally_composition,enemy_composition,sha256
r2g_train_0080,configs/train/r2g_train_0080.json,train,stalker_mirror_02,stalker_mirror,legacy_r2_1300,False,8,medium,12.8329,SIMPLE,type_split,horizontal,4,3,500,375,1.3333,moderate_advantage,0.075758,"{""STALKER"": 4}","{""STALKER"": 3}",e6b2fcfa737795232dcd3f15ceb61a3a561f4ad7b22974cc18edddd1dfe3a026
r2g_train_0081,configs/train/r2g_train_0081.json,train,stalker_mirror_02,stalker_mirror,legacy_r2_1300,False,9,medium,12.8214,OCTAGON,compact,diag_up,4,3,500,375,1.3333,moderate_advantage,0.075758,"{""STALKER"": 4}","{""STALKER"": 3}",c19a45fd2d0f99f26e1e19295822afdc1dfe8c5fff4000ce22f314c5b960d1e2
r2g_train_0082,configs/train/r2g_train_0082.json,train,stalker_mirror_02,stalker_mirror,legacy_r2_1300,False,10,medium,12.9697,NARROW,split,narrow_cross_gate,4,3,500,375,1.3333,moderate_advantage,0.075758,"{""STALKER"": 4}","{""STALKER"": 3}",d430dae732c3eb96418340bc2ae1c62c83de6c9c00157342398d357900d2d227
r2g_train_0083,configs/train/r2g_train_0083.json,train,stalker_mirror_02,stalker_mirror,legacy_r2_1300,False,11,far,16.8203,SIMPLE,staggered,horizontal,4,3,500,375,1.3333,moderate_advantage,0.075758,"{""STALKER"": 4}","{""STALKER"": 3}",ad157835c1051f6c5630857f5b6bf015e53edf4a9671773355be51dd0a90623b
r2g_train_0084,configs/train/r2g_train_0084.json,train,stalker_mirror_02,stalker_mirror,legacy_r2_1300,False,12,far,17.1479,SIMPLE,type_split,horizontal,4,3,500,375,1.3333,moderate_advantage,0.075758,"{""STALKER"": 4}","{""STALKER"": 3}",386b66b1f54937bc936250777c78e0349cb4c3129122c14d30f97751f68f9bbb
r2g_train_0085,configs/train/r2g_train_0085.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,1,immediate,5.4991,NARROW,compact,narrow_same_side,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",155302a41bfb8cf66ba9a06a0c1e667523fe62e05d540803b3305c61be068d30
r2g_train_0086,configs/train/r2g_train_0086.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,2,immediate,5.3282,OCTAGON,split,diag_up,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",355477bc9210758a1f3816823504f4f82155645c1261a567ae6c3319712545dc
r2g_train_0087,configs/train/r2g_train_0087.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,3,immediate,5.2942,SIMPLE,staggered,horizontal,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",8c84e407ee597c41ac94a9b220027b258e52dda58334d5ec7cb7e4af94fd85f9
r2g_train_0088,configs/train/r2g_train_0088.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,4,near,8.6951,NARROW,type_split,narrow_same_side,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",2c5c200be818ab61c2c24a8c5afe0484c79d3f557681a0aac21bbce3778aee7b
r2g_train_0089,configs/train/r2g_train_0089.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,5,near,8.9675,OCTAGON,compact,vertical,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",09632b0245f1e724c54257b81dae8c8836f48389e0ec38bcfe80059e7b620079
r2g_train_0090,configs/train/r2g_train_0090.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,6,near,8.6012,OCTAGON,split,diag_down,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",2993aae268f4d424144b4252177e0767251aee7bdf45feb7a7b5a29dff5abecc
r2g_train_0091,configs/train/r2g_train_0091.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,7,near,8.9531,NARROW,staggered,narrow_same_side,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",7bdab90997b4c7fbb593e0c18cfb72b26d3f2e3ed4d468c6c3c0f166f7d4fd26
r2g_train_0092,configs/train/r2g_train_0092.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,8,medium,12.7434,SIMPLE,type_split,horizontal,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",d82fb8711db892fec3db043bee8a5b4fb5900f0342fd980eaff477ecc809bed9
r2g_train_0093,configs/train/r2g_train_0093.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,9,medium,12.9823,OCTAGON,compact,diag_up,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",6a014035acfd029c4db837892bfd4eb57cee08f18af7193f2314f71780c38c5e
r2g_train_0094,configs/train/r2g_train_0094.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,10,medium,12.8071,NARROW,split,narrow_cross_gate,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",f605da9cedde65e24491f62a0c689a055df5ed639cf424955977732ce2e1b6e1
r2g_train_0095,configs/train/r2g_train_0095.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,11,far,16.9536,SIMPLE,staggered,horizontal,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",19ce8883d04f373ffd3c9fcd4e45bce80b2b49ba0f041172ab8c838960ea4321
r2g_train_0096,configs/train/r2g_train_0096.json,train,stalker_mirror_03,stalker_mirror,legacy_r2_1300,False,12,far,16.9081,SIMPLE,type_split,horizontal,5,4,625,500,1.25,moderate_advantage,0.227273,"{""STALKER"": 5}","{""STALKER"": 4}",8e07238e3db5fbd3097fa0c6270c940a696e4db3f4c3b83c51cf86a4753f3b40
r2g_train_0097,configs/train/r2g_train_0097.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,1,immediate,5.5899,NARROW,compact,narrow_same_side,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",b594b2e36562f4c752e6fc586622b4b698e8f99ebacf275934c0d86b0a2d17c9
r2g_train_0098,configs/train/r2g_train_0098.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,2,immediate,5.4924,OCTAGON,split,diag_up,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",9c33e3cd9545a7399a6e2fcdedce5873d05695fbc22b2b057551d896f5decc8d
r2g_train_0099,configs/train/r2g_train_0099.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,3,immediate,5.528,SIMPLE,staggered,horizontal,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",69d2c8f190c705b27c46c6c9cd2dff215ed2f6b9198d5f289dbe82e1dabe915b
r2g_train_0100,configs/train/r2g_train_0100.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,4,near,8.6551,NARROW,type_split,narrow_same_side,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",a9aaf385fe22cdbfc6ddef32fcde0c106ce08d64ba541beac887f3a44b3cc1a2
r2g_train_0101,configs/train/r2g_train_0101.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,5,near,8.8976,OCTAGON,compact,vertical,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",a10bce5ea67d9095e96c83b4c7128299700eede99d2aed7a629bf0e4e91d78a3
r2g_train_0102,configs/train/r2g_train_0102.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,6,near,8.6848,OCTAGON,split,diag_down,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",ab5200af06295f4b64244f6327465e272c3b4fc07995eb77c38b11a1d09fd931
r2g_train_0103,configs/train/r2g_train_0103.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,7,near,8.8911,NARROW,staggered,narrow_same_side,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",c932aaa7fda730fb6c51861325317f2b9ace0ce5c825358b862b9a759331f3b4
r2g_train_0104,configs/train/r2g_train_0104.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,8,medium,12.6963,SIMPLE,type_split,horizontal,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",cf32c6c376fe8f23f21ed672545e748d94d1fc5f7364759ec94fc9c08efc326b
r2g_train_0105,configs/train/r2g_train_0105.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,9,medium,12.9833,OCTAGON,compact,diag_up,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",2c3cde6527ffbd9ef4b466943ad52067f0e30047b665cc5e095cfc0d4f8e770f
r2g_train_0106,configs/train/r2g_train_0106.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,10,medium,12.907,NARROW,split,narrow_cross_gate,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",4937ad783c2a00c905a6007732bd0db404557af747b36662d0e1aa8cdff77acb
r2g_train_0107,configs/train/r2g_train_0107.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,11,far,16.885,SIMPLE,staggered,horizontal,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",0eed27211a562fb8bb6507ea14c28800bbff5a8a342a1241f87e59c9bb80742c
r2g_train_0108,configs/train/r2g_train_0108.json,train,stalker_mirror_04,stalker_mirror,legacy_r2_1300,False,12,far,16.9912,SIMPLE,type_split,horizontal,7,6,875,750,1.1667,moderate_advantage,0.378788,"{""STALKER"": 7}","{""STALKER"": 6}",ba54edae5c1007b97dcccc5c4c3c4030156671fdbaf6afcc3e1cb645f3675c1b
r2g_train_0109,configs/train/r2g_train_0109.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,1,immediate,5.4969,NARROW,compact,narrow_same_side,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",bf54838a6ea5e25203613d3f6241103f139f4d061e76cd53eed38290509e556e
r2g_train_0110,configs/train/r2g_train_0110.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,2,immediate,5.5683,OCTAGON,split,diag_up,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",2569937234d98a66e809ed8f057c09dd79d2470332edf7632252a74577cf2016
r2g_train_0111,configs/train/r2g_train_0111.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,3,immediate,5.5141,SIMPLE,staggered,horizontal,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",e259dae481a8680a1c67f41887ae2b1a818c53398eef59de05c1b761c71fb7db
r2g_train_0112,configs/train/r2g_train_0112.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,4,near,8.6084,NARROW,type_split,narrow_same_side,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",b22452c2d221f126598f1ef320ec2775a52653928b3a41ae0f4121d501481eb9
r2g_train_0113,configs/train/r2g_train_0113.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,5,near,8.9216,OCTAGON,compact,vertical,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",330ecb63bbce3537175966e8dc4ed937e13e9f0f1d47ea00673561d80259c290
r2g_train_0114,configs/train/r2g_train_0114.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,6,near,8.7982,OCTAGON,split,diag_down,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",621156f02f127241b282daaa8e01ce03f6b35eea088a26b0c20f1179f975ccd6
r2g_train_0115,configs/train/r2g_train_0115.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,7,near,8.8821,NARROW,staggered,narrow_same_side,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",b533bfba351c4cce5e6a339d1b6b167af3fff8a9730a0d0b47b86c9f107a92da
r2g_train_0116,configs/train/r2g_train_0116.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,8,medium,12.622,SIMPLE,type_split,horizontal,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",8a03d4562254e335324a81dbb4d0edb0efa24231f9102297a2b22fada773742c
r2g_train_0117,configs/train/r2g_train_0117.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,9,medium,12.9669,OCTAGON,compact,diag_up,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",c3f6122905c05c7145f42a24cf81d6662482bd5aec7a82191364b69a8223ec05
r2g_train_0118,configs/train/r2g_train_0118.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,10,medium,12.98,NARROW,split,narrow_cross_gate,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",df92eb08926a734935f7ff8bfe5ab227e629e0f95c34ab625b814483635108aa
r2g_train_0119,configs/train/r2g_train_0119.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,11,far,16.941,SIMPLE,staggered,horizontal,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",0fad865f5db05d5464d367fae1be362d77221b8506449823081c962d1e00b164
r2g_train_0120,configs/train/r2g_train_0120.json,train,stalker_mirror_05,stalker_mirror,legacy_r2_1300,False,12,far,17.153,SIMPLE,type_split,horizontal,9,8,1125,1000,1.125,moderate_advantage,0.454545,"{""STALKER"": 9}","{""STALKER"": 8}",71f3cfc4f8710f33df9c416e431f6be253b40375b021f833efc60f7e5e455a99
r2g_train_0121,configs/train/r2g_train_0121.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,1,immediate,5.3897,NARROW,compact,narrow_same_side,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",c7307a5cdcf73c0ddec63f80497d89de84d312b84d921c58cb832977517a836d
r2g_train_0122,configs/train/r2g_train_0122.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,2,immediate,5.4415,OCTAGON,split,diag_up,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",dc676c0f8a6ab31a270f4dda11dddc53ad49fe07d37429f2e3dd61baf78fcb08
r2g_train_0123,configs/train/r2g_train_0123.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,3,immediate,5.2417,SIMPLE,staggered,horizontal,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",57ede3a787b84d8732531fed3a4ec781122fd51367adccfd93644a0f5a67de65
r2g_train_0124,configs/train/r2g_train_0124.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,4,near,8.734,NARROW,type_split,narrow_same_side,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",d4173ddac1e928e37d6f8cbecf7d8d46e1662263aed961b8e2c91a50275c88bb
r2g_train_0125,configs/train/r2g_train_0125.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,5,near,8.6603,OCTAGON,compact,vertical,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",7fce42acac4d962901377e715ac0f42c90f3c4bcc0ecee4e9de4ceff83858273
r2g_train_0126,configs/train/r2g_train_0126.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,6,near,8.8609,OCTAGON,split,diag_down,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",482170cb11646692ddafde8d51cef30ce2e7c8d37052c0593c162849013dbd73
r2g_train_0127,configs/train/r2g_train_0127.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,7,near,8.6338,NARROW,staggered,narrow_same_side,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",5d1844d316e00900a7493b7c81f20e5e5dfc795bfa9a2729aa5c134c34aa337a
r2g_train_0128,configs/train/r2g_train_0128.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,8,medium,12.763,SIMPLE,type_split,horizontal,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",90d80929489234fdf52c5a29183e91590a3aef66ca46a92f0b0dfd3796b33f87
r2g_train_0129,configs/train/r2g_train_0129.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,9,medium,12.9759,OCTAGON,compact,diag_up,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",b744a8236b6a2558c5da04505a109e4538ba3149ad3ff5caac7bfd122445f5fa
r2g_train_0130,configs/train/r2g_train_0130.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,10,medium,12.944,NARROW,split,narrow_cross_gate,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",434c7f424587b2d5a9d64026eaf842943295de305cd945bc42982d146ccb96e0
r2g_train_0131,configs/train/r2g_train_0131.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,11,far,16.9761,SIMPLE,staggered,horizontal,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",00b87b1a31fbf419d73e03112d6543333a8244c93787b431018a9b7a828e102d
r2g_train_0132,configs/train/r2g_train_0132.json,train,zealot_vs_zergling_01,zealot_vs_zergling,legacy_r2_1300,False,12,far,16.9214,SIMPLE,type_split,horizontal,2,6,200,150,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 2}","{""ZERGLING"": 6}",9c12355ae987c3d6b35c50eec34fe4212436ebdc5538e697985fa98daa42c402
r2g_train_0133,configs/train/r2g_train_0133.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,1,immediate,5.4697,NARROW,compact,narrow_same_side,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",b18043e26693371f2dd43086777acbd416f8ccd3ba3e381dd99e82e3f9c738b3
r2g_train_0134,configs/train/r2g_train_0134.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,2,immediate,5.2108,OCTAGON,split,diag_up,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",e104b53b6fa6a8de81e4a47e4e99ab1636c0fba479c253945ebe2d1c09dfd577
r2g_train_0135,configs/train/r2g_train_0135.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,3,immediate,5.4927,SIMPLE,staggered,horizontal,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",d3844a754b160c56d56e100ae53854dd976f25d15ea0838c64d3099f98903f7a
r2g_train_0136,configs/train/r2g_train_0136.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,4,near,8.7972,NARROW,type_split,narrow_same_side,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",3be7ba8f9b0d23ea083aa5fdd2b9ddf56c35292c5f95ca778b1931df88c14e6e
r2g_train_0137,configs/train/r2g_train_0137.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,5,near,8.8413,OCTAGON,compact,vertical,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",058b66b8d59a66d65212af83b3ff3511ae7f604fe35de9651410355dd35160d6
r2g_train_0138,configs/train/r2g_train_0138.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,6,near,8.8938,OCTAGON,split,diag_down,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",149e81b648a029ed3cf19edefcefa7c607fb9b92301e775dfd50eff2a404a471
r2g_train_0139,configs/train/r2g_train_0139.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,7,near,8.7768,NARROW,staggered,narrow_same_side,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",5b03b51fa9abcba619fd24f702c0410c5f0b51a39f90b035f51b3a0e16fefaa8
r2g_train_0140,configs/train/r2g_train_0140.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,8,medium,12.7244,SIMPLE,type_split,horizontal,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",b15cb59cab43d8593a52c6ac96efc28a724f70e3900e81690574f450e1f8b20f
r2g_train_0141,configs/train/r2g_train_0141.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,9,medium,12.6437,OCTAGON,compact,diag_up,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",c23fe772126de659bfb15734b6e83585f10794364e5184d35726ef541a50e683
r2g_train_0142,configs/train/r2g_train_0142.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,10,medium,12.9086,NARROW,split,narrow_cross_gate,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",757a975b3b4469acc767fa8b337fe17d7f9b1e0f3d02baa140dda6451e0b6e73
r2g_train_0143,configs/train/r2g_train_0143.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,11,far,17.0606,SIMPLE,staggered,horizontal,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",541362734ab5548ec462fe5c0a4d1b533041a470917fd6a58a9605726ccd7752
r2g_train_0144,configs/train/r2g_train_0144.json,train,zealot_vs_zergling_02,zealot_vs_zergling,legacy_r2_1300,False,12,far,17.1153,SIMPLE,type_split,horizontal,2,7,200,175,1.1429,moderate_advantage,0.422078,"{""ZEALOT"": 2}","{""ZERGLING"": 7}",e1533b989ac7a5a97321b7c4080e0098d36406baf36e0caf70e53190ae9c7446
r2g_train_0145,configs/train/r2g_train_0145.json,train,zealot_vs_zergling_03,zealot_vs_zergling,legacy_r2_1300,False,1,immediate,5.2327,NARROW,compact,narrow_same_side,3,9,300,225,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",d8f8b61609c1963ecba96bdc29ec9834761718926b3123bbe36177100277554b
r2g_train_0146,configs/train/r2g_train_0146.json,train,zealot_vs_zergling_03,zealot_vs_zergling,legacy_r2_1300,False,2,immediate,5.5678,OCTAGON,split,diag_up,3,9,300,225,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",388761c21154ee29f5a61335d48d22e470eaeed7311159a742fa21281b7ec73f
r2g_train_0147,configs/train/r2g_train_0147.json,train,zealot_vs_zergling_03,zealot_vs_zergling,legacy_r2_1300,False,3,immediate,5.425,SIMPLE,staggered,horizontal,3,9,300,225,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",a31664edcd22229b7aa3855e022f577bfbbabea1f57df3e8907872f061ad1be4
r2g_train_0148,configs/train/r2g_train_0148.json,train,zealot_vs_zergling_03,zealot_vs_zergling,legacy_r2_1300,False,4,near,8.8485,NARROW,type_split,narrow_same_side,3,9,300,225,1.3333,moderate_advantage,0.075758,"{""ZEALOT"": 3}","{""ZERGLING"": 9}",38499f24e0e7b8580f25f35b1d66f3fb1361dbe1f34b6fd24a8e36abbf8b4fbb
